competitionId,eventId,round_number,local_hour,timezone,roundTypeId,bin_15min
LuandaOpen2024,333,1,9.833333333333334,Africa/Lagos,1,9.75
ZagrebOpen2025,333,1,9.833333333333334,Europe/Zagreb,1,9.75
XeremOpen2024,666,1,9.833333333333334,America/Sao_Paulo,c,9.75
ElsassOpen2019,444,1,9.833333333333334,Europe/Paris,d,9.75
MaruCubeDay2021,333,1,9.833333333333334,Asia/Taipei,1,9.75
MaruCubeDay2019,333,2,9.833333333333334,Asia/Taipei,2,9.75
CangrejitoAzulVeracruz2024,555,2,9.833333333333334,America/Mexico_City,2,9.75
EdneyvilleSpring2022,333,1,9.833333333333334,America/New_York,1,9.75
RichmondOpenSummerA2022,333,1,9.916666666666666,America/Los_Angeles,1,9.75
50andCountingIreland2024,333,1,9.916666666666666,Europe/Dublin,1,9.75
PlazaMaderoChia42025,333,1,9.916666666666666,America/Bogota,1,9.75
Xian10thAnniversary2019,666,1,9.916666666666666,Asia/Shanghai,c,9.75
XianCherryBlossom2019,666,1,9.916666666666666,Asia/Urumqi,c,9.75
AarhusSpring2023,333,1,9.916666666666666,Europe/Copenhagen,1,9.75
OttawaFavourites2024,555,1,9.916666666666666,America/Toronto,c,9.75
RockinghamRapid2022,333,1,9.916666666666666,Australia/Perth,1,9.75
RisbjergApril2025,444,1,9.916666666666666,Europe/Copenhagen,1,9.75
SpaceCityFallTX2025,333,1,9.916666666666666,America/Chicago,1,9.75
DFWCubingSummer2024,444,1,9.916666666666666,America/Chicago,d,9.75
BCChampionship2024,444,2,9.916666666666666,America/Los_Angeles,2,9.75
GetAheadinAndalusia2023,666,1,9.916666666666666,America/Chicago,c,9.75
BegastriOpen2025,666,1,9.916666666666666,Europe/Madrid,d,9.75
CubingSpringRybnik2025,333,1,9.916666666666666,Europe/Warsaw,1,9.75
SpeedySouthport2024,333,1,9.916666666666666,Australia/Brisbane,1,9.75
BayAreaSpeedcubin242020,666,1,9.916666666666666,America/Los_Angeles,c,9.75
KewbzUKChampionship2022,666,2,9.916666666666666,Europe/London,f,9.75
SpeedcubingatSeaworks2023,333,2,9.916666666666666,Australia/Melbourne,2,9.75
KaohsiungWinterOpen2022,333,1,9.916666666666666,Asia/Taipei,1,9.75
SpanishChampionship2024,666,1,9.916666666666666,Europe/Madrid,d,9.75
CuencaOpen2024,444,1,9.916666666666666,America/Guayaquil,c,9.75
GeorgiaWinterOpen2022,333,1,9.916666666666666,Asia/Tbilisi,1,9.75
SSL2Skurup2019,333,1,9.916666666666666,Europe/Copenhagen,1,9.75
SquockholmOpen2024,333,1,9.916666666666666,Europe/Stockholm,1,9.75
SSL2Skurup2019,444,1,9.916666666666666,Europe/Copenhagen,d,9.75
SinFronterasLiteEcuador2024,333,1,9.916666666666666,America/Guayaquil,1,9.75
QuicknSlickMeppel2025,555,1,9.916666666666666,Europe/Amsterdam,d,9.75
SouthAustralianOpen2022,333,2,9.916666666666666,Australia/Adelaide,2,9.75
SSL3Varberg2019,333fm,1,9.916666666666666,Europe/Stockholm,f,9.75
BatonRougeWinterA2025,555,1,9.916666666666666,America/Chicago,f,9.75
GbgSummerCubing2022,444,2,9.916666666666666,Europe/Stockholm,2,9.75
BarelyAwakeBoulder2024,333,3,9.916666666666666,America/Denver,f,9.75
SwisscubingCupIII2024,555,1,9.916666666666666,Europe/Zurich,d,9.75
GaleriasBogota2024,444,1,9.916666666666666,America/Bogota,d,9.75
SwisscubingCupI2019,555,1,9.916666666666666,Europe/Zurich,d,9.75
SwedishChampionship2022,333,1,9.916666666666666,Europe/Stockholm,1,9.75
cubingHCM3x3Winter2024,333,1,9.916666666666666,Asia/Ho_Chi_Minh,1,9.75
KansasChampionship2025,555,1,9.916666666666666,America/Chicago,d,9.75
LeersumSquared2025,444,1,9.916666666666666,Europe/Brussels,d,9.75
HawaiianIslandTourHonolulu2025,444,1,9.916666666666666,Pacific/Honolulu,d,9.75
BePlacidinLakePlacid2024,333,1,9.916666666666666,America/New_York,1,9.75
InstitutoDavidCubeOpen2025,444,1,9.916666666666666,America/Panama,c,9.75
SzokolyaOpen2024,666,1,9.916666666666666,Europe/Budapest,d,9.75
DontBlowAwayCasper2024,333,1,9.916666666666666,America/Denver,d,9.75
PerthAutumn2022,333,1,9.916666666666666,Australia/Perth,1,9.75
TaiwanChampionship2024,333,1,9.916666666666666,Asia/Taipei,1,9.75
TaiwanChampionship2024,333,2,9.916666666666666,Asia/Taipei,2,9.75
FSUbers702024,333,1,9.916666666666666,America/New_York,1,9.75
TaiwanChampionship2022,333,1,9.916666666666666,Asia/Taipei,1,9.75
LandofLincoln2024,333,1,9.916666666666666,America/Chicago,1,9.75
TASStateChampionship2021,333,1,9.916666666666666,Australia/Hobart,1,9.75
NebraskaHeartlandWarmup2023,333,1,9.916666666666666,America/Chicago,1,9.75
TasmanianOpen2022,333,1,9.916666666666666,Australia/Hobart,1,9.75
BacktotheCubeCeilandia2024,333,1,9.916666666666666,America/Sao_Paulo,1,9.75
LakewoodFall2024,555,1,9.916666666666666,America/Los_Angeles,c,9.75
PretzelManiaDallas2023,333,3,9.916666666666666,America/Chicago,3,9.75
CuerpoCentralOpen2023,444,1,9.916666666666666,America/Santiago,d,9.75
TheHeartofTexas2025,333,1,9.916666666666666,America/Chicago,1,9.75
TheBattlefords2024,444,1,9.916666666666666,America/Regina,c,9.75
OlsztynSquared2024,666,1,9.916666666666666,Europe/Warsaw,c,9.75
SeomaraCubeFest2025,666,2,9.916666666666666,Europe/Lisbon,f,9.75
SeeGeorgiaLakeRussellB2024,444,1,9.916666666666666,America/New_York,d,9.75
GreatPeconicBaySpring2024,333,1,9.916666666666666,America/New_York,1,9.75
CMTGlenwoodSprings2024,666,1,9.916666666666666,America/Denver,1,9.75
NapervilleWinterA2022,444,1,9.916666666666666,America/Chicago,d,9.75
NAC2022,333,2,9.916666666666666,America/Toronto,2,9.75
CajunCubeClash2025,333,1,9.916666666666666,America/Chicago,1,9.75
TriCitiesFall2022,333,1,9.916666666666666,America/Los_Angeles,1,9.75
NacionalesChilenas2025,333,2,9.916666666666666,Chile/Continental,2,9.75
NacionalesColombia2023,555,2,9.916666666666666,America/Bogota,f,9.75
RebelCountyColours2025,444,1,9.916666666666666,Europe/Dublin,d,9.75
SaoMiguelCubikon2025,555,1,9.916666666666666,Atlantic/Azores,c,9.75
BlindmasLandvetter2024,333,1,9.916666666666666,Europe/Stockholm,1,9.75
CFLFinalLodz2025,444,1,9.916666666666666,Europe/Warsaw,d,9.75
LakeConstanceCubing2022,666,1,9.916666666666666,Europe/Berlin,c,9.75
PragueOpen2024,444,1,9.916666666666666,Europe/Prague,d,9.75
UIUCSpring2023,333,1,9.916666666666666,America/Chicago,1,9.75
MumstheWord2023,333,1,9.916666666666666,America/New_York,1,9.75
CalpIfach2024,333,2,9.916666666666666,Europe/Madrid,2,9.75
FitchburgFingertricks2025,666,1,9.916666666666666,US/Eastern,c,9.75
MoreCubingCougarsWV2025,333,1,9.916666666666666,America/New_York,1,9.75
MostolesOpen2024,333,1,9.916666666666666,Europe/Madrid,1,9.75
USCCubing2024,555,1,9.916666666666666,America/Los_Angeles,d,9.75
FestivalCuberoCubico2019,444,1,9.916666666666666,America/Bogota,d,9.75
MalaysiaCubeChampionship2024,666,1,9.916666666666666,Asia/Kuching,d,9.75
CubestuffMenlynParkQ42024,444,1,9.916666666666666,Africa/Johannesburg,d,9.75
RegresoaClasesBogota2020,666,1,9.916666666666666,America/Bogota,c,9.75
BogotaOpen2021,666,1,9.916666666666666,America/Bogota,f,9.75
ValenciaArenaOpen2025,555,2,9.916666666666666,Europe/Madrid,f,9.75
UTPCubeOpen2024,666,1,9.916666666666666,Asia/Kuala_Lumpur,d,9.75
CopaBeillin2024,333,2,9.916666666666666,America/Bogota,2,9.75
CoronaSummer2023,333,1,9.916666666666666,America/Los_Angeles,1,9.75
MimosaMallMasterCubers2022,333,1,9.916666666666666,Africa/Johannesburg,1,9.75
WashtenawSpringB2023,444,1,9.916666666666666,America/Detroit,d,9.75
ALCrimsonCubingSpring2025,333,1,9.916666666666666,America/Chicago,1,9.75
OsijekOpen2025,666,1,9.916666666666666,Europe/Belgrade,c,9.75
SacCubingVIII2019,444,1,9.916666666666666,America/Los_Angeles,d,9.75
AlabamaChampionship2024,666,1,9.916666666666666,America/Chicago,c,9.75
CrazyCologneCubing2024,555,1,9.916666666666666,Europe/Berlin,d,9.75
WCCWesternChampionship2022,333,2,9.916666666666666,America/Los_Angeles,2,9.75
HoChiMinhSpring2024,333,1,9.916666666666666,Asia/Ho_Chi_Minh,d,9.75
PolishChampionship2019,333fm,1,9.916666666666666,Europe/Warsaw,f,9.75
KolnerKubing2025,666,1,9.916666666666666,Europe/Berlin,c,9.75
WaterlooFavouritesAutumn2023,666,1,9.916666666666666,America/Toronto,c,9.75
EncantoSoacha2024,333,1,9.916666666666666,America/Bogota,1,9.75
CubinginHD2023,666,1,9.916666666666666,Europe/Berlin,c,9.75
BrisbaneIsBackOn2021,333,1,9.916666666666666,Australia/Brisbane,1,9.75
RzeszowOpen2025,333,1,9.916666666666666,Europe/Warsaw,1,9.75
RequinoaOpen2022,555,1,9.916666666666666,America/Santiago,c,9.75
OsijekOpen2022,666,1,9.916666666666666,Europe/Belgrade,c,9.75
WolfpackWinter2023,444,1,9.916666666666666,America/New_York,d,9.75
PleaseBeQualifiedIreland2024,333,1,9.916666666666666,Europe/Dublin,1,9.75
PLSSopot2014,444,1,9.916666666666666,Europe/Warsaw,d,9.75
KostelecSummer2022,666,1,9.916666666666666,Europe/Prague,c,9.75
CroatianNationals2019,666,1,9.916666666666666,Europe/Zagreb,c,9.75
MauritiusOpen2020,444,1,9.916666666666666,Indian/Mauritius,f,9.75
MauritiusOpen2019,444,1,9.916666666666666,Indian/Mauritius,f,9.75
BredaOpen2025,444,1,9.916666666666666,Europe/Amsterdam,d,9.75
OstervangOpen2024,333,1,9.916666666666666,Europe/Copenhagen,1,9.75
RockyTop2022,555,1,9.916666666666666,America/New_York,d,9.75
CubeCampinKanazawa2019,444,1,9.916666666666666,Asia/Tokyo,d,9.75
LouisianaMegaTwoDay2023,555,1,9.916666666666666,America/Chicago,d,9.75
WildcatSpring2019,333,1,9.916666666666666,America/New_York,1,9.75
CanetdenBerenguerOpen2024,555,1,9.916666666666666,Europe/Madrid,c,9.75
CanberraSpring2024,444,1,9.916666666666666,Australia/Sydney,d,9.75
ZagrebCubeDay2019,444,1,9.916666666666666,Europe/Zagreb,d,9.75
3x3OnlyCalgary2019,333,1,9.916666666666666,America/Denver,1,9.75
HurryUpHalswell2025,444,1,9.916666666666666,Pacific/Auckland,1,9.75
ZielonaGoraFreshCubing2024,444,1,9.916666666666666,Europe/Warsaw,d,9.75
HuzhouOpen2019,666,1,9.916666666666666,Asia/Shanghai,d,9.75
RioCuartoalCubo2023,555,1,9.916666666666666,America/Argentina/Cordoba,c,9.75
UdmurtiaOpen2019,333fm,1,10.0,Europe/Samara,f,10.0
PalaciodelCubo2019,444,1,10.0,America/Lima,d,10.0
200Peru2024,333,1,10.0,America/Lima,1,10.0
JustCubeOpen2019,333,1,10.0,Europe/Paris,1,10.0
CubingATMOSphere2018,555,1,10.0,Asia/Kolkata,c,10.0
HanoiSuperBrainZyo2023,333fm,1,10.0,Asia/Ho_Chi_Minh,f,10.0
RiverHawkCubikon2024,333,1,10.0,America/New_York,1,10.0
CuscoSpeedcubing2019,333,1,10.0,America/Lima,1,10.0
PlanetarioRioOpen2024,444,1,10.0,America/Sao_Paulo,d,10.0
PittsburghOpen2018,666,1,10.0,America/New_York,d,10.0
EdmontonNewYear2019,333,1,10.0,America/Dawson,1,10.0
EdmontonRiverValleyRumble2023,333,1,10.0,America/Edmonton,1,10.0
EgyptFall2024,333,1,10.0,Africa/Cairo,1,10.0
CubinginCaveSprings2025,555,1,10.0,America/Chicago,d,10.0
ElCarmenDeViboral2019,333,2,10.0,America/Bogota,2,10.0
OxenteOpen2019,444,1,10.0,America/Sao_Paulo,c,10.0
50thAnniversaryinElverum2024,555,1,10.0,Europe/Amsterdam,1,10.0
ColoradoCubingWeekend2022,666,1,10.0,America/Denver,d,10.0
MumbaiCubeChallenge2025,333,1,10.0,Asia/Kolkata,1,10.0
FlordeLisGoias2023,333,2,10.0,America/Sao_Paulo,2,10.0
UCSDUnofficialEvents2023,333,1,10.0,America/Los_Angeles,1,10.0
UBCOpen2019,333,1,10.0,America/Vancouver,1,10.0
AthensNeverEndingSummerA2025,333,1,10.0,Europe/Athens,d,10.0
PragueNxNxN2023,666,1,10.0,Europe/Prague,c,10.0
1stJorhatOpen2019,444,1,10.0,Asia/Kolkata,c,10.0
3rdCoastCubing2019,333,1,10.0,America/New_York,1,10.0
LinghemOpen2024,333,1,10.0,Europe/Stockholm,1,10.0
PalmerstonNorth2023,333,1,10.0,Pacific/Auckland,1,10.0
ElCarmendeViboralII2023,444,1,10.0,America/Bogota,c,10.0
BrisbaneSummer2023,333,1,10.0,Australia/Brisbane,1,10.0
CubiTome2024,555,1,10.0,America/Santiago,d,10.0
HvidovreFall2023,333,1,10.0,Europe/Copenhagen,1,10.0
HvidovreLigaIII2025,666,1,10.0,Europe/Berlin,f,10.0
BrisbaneSummer2025,333,1,10.0,Australia/Brisbane,1,10.0
BristolAugust2025,333,1,10.0,Europe/London,1,10.0
BristolWinterBeginners2024,333,1,10.0,Europe/London,1,10.0
BristolWinterOpen2024,333,1,10.0,Europe/London,d,10.0
HanoiSummer2023,333fm,1,10.0,Asia/Ho_Chi_Minh,f,10.0
HaNoiSummer2020,333,1,10.0,Asia/Ho_Chi_Minh,d,10.0
KorumCubeChallenge2025,444,2,10.0,Asia/Kolkata,c,10.0
KorzennaSpringOpen2023,333,1,10.0,Europe/Warsaw,1,10.0
Cube4funBialaPodlaska2025,444,1,10.0,Europe/Warsaw,d,10.0
YouBetterBelizeIt2023,333,1,10.0,America/Belize,1,10.0
PlazaCenterCubeLimaIV2024,555,1,10.0,America/Lima,c,10.0
PlayfordCubing2023,333,3,10.0,Australia/Adelaide,f,10.0
ASSISTCubinginSuceava2023,444,1,10.0,Europe/Bucharest,c,10.0
KyubsaCapiztahan2025,555,1,10.0,Asia/Manila,c,10.0
MalaysiaCubeChampionship2019,333fm,1,10.0,Asia/Kuala_Lumpur,f,10.0
HemMariCubikOpen2019,333,1,10.0,Europe/Paris,1,10.0
CalentandoMotoresUTDTS2024,666,1,10.0,America/Argentina/Buenos_Aires,c,10.0
UdmurtiaOpen2019,333,1,10.0,Europe/Samara,1,10.0
KyivSideEventsWinter2024,333,2,10.0,Europe/Kyiv,2,10.0
KyivNxNSummer2025,333,2,10.0,Europe/Kyiv,2,10.0
OutokumpuOpen2019,333fm,1,10.0,Europe/Helsinki,f,10.0
LipovljaniNewcomerDay2025,333,1,10.0,Europe/Zagreb,1,10.0
RisbjergJuni2025,333,1,10.0,Europe/Copenhagen,1,10.0
RisbjergJuni2025,444,1,10.0,Europe/Copenhagen,1,10.0
TexasChampionship2023,555,1,10.0,America/Chicago,d,10.0
BacktoBishkek2024,666,1,10.0,Asia/Bishkek,c,10.0
BacktoGeneva2025,333,1,10.0,Europe/Zurich,1,10.0
TaurangaOpen2023,444,1,10.0,Pacific/Auckland,d,10.0
TCGPowerUp2022,666,1,10.0,America/Lima,c,10.0
ItalianChampionship2024,444,1,10.0,Europe/Rome,d,10.0
CubingKazakhstanNationals2022,666,1,10.0,Asia/Almaty,c,10.0
MoldovaOpen2020,444,1,10.0,Europe/Chisinau,c,10.0
URJCOpen2023,333fm,1,10.0,Europe/Madrid,f,10.0
BrilliantBallarat2024,444,1,10.0,Australia/Lord_Howe,d,10.0
BristolJune2025,333,1,10.0,Europe/London,d,10.0
RiverHillSpring2025,333,1,10.0,America/New_York,1,10.0
RockyTop2023,333,2,10.0,America/New_York,2,10.0
HangzhouOpen2018,333,1,10.0,Asia/Urumqi,1,10.0
MassKaraCubingFestival2025,555,1,10.0,Asia/Manila,c,10.0
JurupaValleyCubingFall2023,333,1,10.0,America/Los_Angeles,1,10.0
Julekubing2023,333,1,10.0,Europe/Copenhagen,1,10.0
PanamaNationals2024,333,2,10.0,America/Panama,2,10.0
PampulhaOpen2025,333,1,10.0,America/Sao_Paulo,1,10.0
Ottawa3x3x3FallB2024,333,2,10.0,America/Toronto,2,10.0
RockyJerusalem2023,333,1,10.0,Asia/Jerusalem,1,10.0
CMTEvergreen2024,333,1,10.0,America/Denver,1,10.0
NationalCapitalRegion2019,333,1,10.0,America/Toronto,1,10.0
NAStadiumSeriesCleveland2023,333,1,10.0,America/New_York,1,10.0
AthensNeverEndingSummerB2025,333,1,10.0,Europe/Athens,d,10.0
CalicutCubingConquest2025,444,1,10.0,Asia/Calcutta,d,10.0
CalmecacTlaxcala2023,333,1,10.0,America/Mexico_City,1,10.0
PoznanSummerSideOpen2022,333fm,1,10.0,Europe/Warsaw,f,10.0
DropinCubingPartille2025,333,1,10.0,Europe/Berlin,f,10.0
CubeCampinKaengKrachan2023,333,1,10.0,Asia/Bangkok,1,10.0
BrilliantBallarat2025,333,1,10.0,Australia/Melbourne,1,10.0
BrisbaneSummer2025,555,1,10.0,Australia/Brisbane,d,10.0
BruggeBeginnersOpen2025,555,1,10.0,Europe/Brussels,c,10.0
PiticOpen2020,333,2,10.0,America/Hermosillo,2,10.0
ElEjidoOpen2025,333,1,10.0,Europe/Madrid,1,10.0
YanahuaraSummer2025,333,1,10.0,America/Lima,1,10.0
70AnosFatimaMontevideo2025,444,1,10.0,America/Montevideo,d,10.0
PlazaMaderoChia2024,333,1,10.0,America/Bogota,1,10.0
XMadridOpen2022,333,2,10.0,Europe/Madrid,2,10.0
AarhusChristmas2019,666,1,10.0,Europe/Copenhagen,c,10.0
YerevanOpen2023,444,1,10.0,Asia/Yerevan,c,10.0
ElMasnouOpen2024,333,1,10.0,Europe/Madrid,1,10.0
RongghorCubeOpen2024,333,1,10.0,Asia/Kolkata,1,10.0
OsoCubingFestILima2024,333,1,10.0,America/Lima,1,10.0
OsorioGuriCubing2024,444,2,10.0,America/Fortaleza,f,10.0
OsloOpen2025,333,1,10.0,Europe/Berlin,1,10.0
OsoCubingFestIILima2025,666,1,10.0,America/Lima,c,10.0
UkrainianNationals2018,333,2,10.0,Europe/Uzhgorod,2,10.0
PhilippineChampionship2024,333,2,10.0,Asia/Taipei,2,10.0
LocosPorLosCubosBogota2025,333,1,10.0,America/Bogota,1,10.0
CubingMada2024,333,2,10.0,Africa/Nairobi,2,10.0
MurgiJovenOpen2024,333,1,10.0,Europe/Madrid,1,10.0
CubingATMOSphere2019,333,1,10.0,Asia/Kolkata,1,10.0
CubingATMOSphere2022,555,1,10.0,Asia/Kolkata,c,10.0
BruggeSaturdayOpen2022,444,1,10.0,Europe/Brussels,c,10.0
BUAPIngenierosOpen2024,444,1,10.0,America/Mexico_City,d,10.0
KateriniBeachOpen2024,333,1,10.0,Europe/Athens,d,10.0
CentaurosReturns2023,444,1,10.0,America/Chihuahua,1,10.0
CubingKnightsIV2023,333,1,10.0,America/New_York,1,10.0
OsoCubingFestIILima2025,333,1,10.0,America/Lima,1,10.0
OsoCubingFestILima2024,666,1,10.0,America/Lima,c,10.0
OsloOpen2023,333,2,10.0,Europe/Stockholm,e,10.0
DarwinOpen2022,333,1,10.0,Australia/Darwin,1,10.0
CebuSpeedcubingYearEnd2019,333fm,1,10.0,Asia/Manila,f,10.0
MaruCubeDayTaiwan2025,333,1,10.0,Asia/Taipei,1,10.0
EdinburghSummerBeginners2024,333,1,10.0,Europe/London,1,10.0
XMUMCubeOpen2023,333,1,10.0,Asia/Kuala_Lumpur,1,10.0
HalfTurnsHataitai2023,333,1,10.0,Pacific/Auckland,1,10.0
RubiGuanajuato2024,333,1,10.0,America/Mexico_City,1,10.0
Ibague2024,333,1,10.0,America/Bogota,1,10.0
BruggeOpen2023,555,1,10.0,Europe/Brussels,c,10.0
MasterCubeSalvadorB2024,333,1,10.0,America/Bahia,1,10.0
AarhusOpen2022,555,1,10.0,Europe/Copenhagen,f,10.0
IasiCubingDay2024,333,1,10.0,Europe/Bucharest,1,10.0
RomerikeEasterOpen2024,555,1,10.0,Europe/Copenhagen,f,10.0
RomeSpringOpen2025,333,1,10.0,Europe/Rome,1,10.0
RomeSpringOpen2025,555,1,10.0,Europe/Rome,d,10.0
RomerikeEasterOpen2022,444,2,10.0,Europe/Oslo,f,10.0
OstervangOpen2023,333,1,10.0,Europe/Copenhagen,1,10.0
AarhusOpen2022,333,2,10.0,Europe/Copenhagen,2,10.0
XelaOpen2019,333,2,10.0,America/Guatemala,2,10.0
CubingAbovetheDinosaurs2024,444,1,10.0,America/Edmonton,d,10.0
MuddWinter2019,555,1,10.0,America/Los_Angeles,c,10.0
MtProspectOpen2022,333,1,10.0,America/Chicago,1,10.0
UIO2022,555,1,10.0,America/Guayaquil,c,10.0
U24Nationals2022,666,1,10.0,Europe/Kiev,f,10.0
AthensSummerBreakA2025,333,1,10.0,Europe/Athens,d,10.0
CalabriaOpen2025,333,1,10.0,Europe/Rome,1,10.0
HemMariCubikWinterOpenB2023,333,1,10.0,Europe/Paris,1,10.0
LaFantasticaOpen2022,555,1,10.0,America/Bogota,d,10.0
CubesontheBaysideWinter2024,444,1,10.0,America/New_York,c,10.0
PragueSummerOpener2025,444,1,10.0,Europe/Prague,d,10.0
KashmirCubeOpen2022,444,2,10.0,Asia/Kolkata,f,10.0
CentennialStateCubeOff2024,333,1,10.0,America/Denver,1,10.0
RoyalCornerTwist2018,666,1,10.0,Europe/Stockholm,c,10.0
LimaSummer2023,555,1,10.0,America/Lima,d,10.0
HalifaxFall2023,333,1,10.0,America/Glace_Bay,1,10.0
MaxixcatzinTlaxcala2024,444,1,10.0,America/Mexico_City,d,10.0
MathSocOpen2019,333,1,10.0,Asia/Kolkata,1,10.0
AbiertodelMiradorenPrimavera2024,333,2,10.0,America/Argentina/Buenos_Aires,2,10.0
RubiksIrishChampionship2024,444,1,10.0,Europe/Dublin,d,10.0
CentaurosReturns2023,444,2,10.0,America/Chihuahua,f,10.0
OsijekOpen2023,666,1,10.0,Europe/Zagreb,c,10.0
RubiksWCAAsianChampionship2022,333fm,1,10.0,Asia/Almaty,c,10.0
LuisitaSpeedcubingOpen2018,444,1,10.0,Asia/Manila,1,10.0
OsijekOpen2024,333,1,10.0,Europe/Zagreb,1,10.0
OsijekOpen2024,666,1,10.0,Europe/Zagreb,c,10.0
CubingATMOSphere2022,333,1,10.0,Asia/Kolkata,1,10.0
ColoradoQualifier2019,555,1,10.0,America/Denver,d,10.0
MuggioICQualifier2024,666,1,10.0,Europe/Rome,d,10.0
OronoOpen2025,333,1,10.0,America/New_York,1,10.0
LimaCuberano2020,666,1,10.0,America/Lima,c,10.0
LiechtensteinOpen2019,333,1,10.0,Europe/Vaduz,1,10.0
CubeCentralYucatan2024,333,1,10.0,America/Mexico_City,1,10.0
GuwahatiSpringCubeOpen2023,333,1,10.0,Asia/Kolkata,1,10.0
BrasiliaBigsBlind2025,444,2,10.0,America/Sao_Paulo,f,10.0
RubiksIrishChampionship2025,555,1,10.0,Europe/Dublin,d,10.0
IasiBacktoCubing2024,333,1,10.0,Europe/Bucharest,1,10.0
IasiCubing2023,333,1,10.0,Europe/Bucharest,1,10.0
mcubesCubingClash2024,333,1,10.0,Asia/Kolkata,1,10.0
EdenCourtWinterOpen2018,444,1,10.0,Asia/Kolkata,c,10.0
ARomperTuPBLima2020,666,1,10.0,America/Lima,c,10.0
UFBAIIIDoisLados2023,444,1,10.0,America/Bahia,c,10.0
UkrainianNationals2018,333,1,10.0,Europe/Uzhgorod,1,10.0
WPISpring2025,333,1,10.0,America/New_York,1,10.0
ElTormesOpen2024,555,1,10.0,Europe/Madrid,c,10.0
PLSSopot2014,444,2,10.0,Europe/Warsaw,2,10.0
HonoluluHooilo2025,333,1,10.0,Pacific/Honolulu,1,10.0
Pirapora2019,666,1,10.0,America/Eirunepe,c,10.0
RubiksWCAAsianChampionship2024,444,1,10.0,Asia/Kuching,1,10.0
KatyCubing2019,333,1,10.0,America/Chicago,1,10.0
IbarraUTNOpen2022,444,1,10.0,America/Guayaquil,c,10.0
RutaCuberaOrihuelaOpen2025,333,1,10.0,Europe/Madrid,1,10.0
RutaCuberaCheraOpen2025,444,2,10.0,Europe/Madrid,f,10.0
BotosaniCubing2023,333,1,10.0,Europe/Bucharest,1,10.0
RubiGuanajuato2025,333,1,10.0,America/Mexico_City,1,10.0
OsanSummer2025,333,1,10.0,Asia/Seoul,1,10.0
OregonStateLeapDay2020,666,1,10.0,America/Los_Angeles,c,10.0
HappyNewYearCubingHoorn2020,555,1,10.0,Europe/Amsterdam,c,10.0
GuwahatiAutumnOpen2023,333,1,10.0,Asia/Kolkata,1,10.0
CrystalCityWinter2023,555,1,10.0,America/New_York,d,10.0
AbiertodelMiradorenPrimavera2024,333,1,10.0,America/Argentina/Buenos_Aires,1,10.0
AbruzzoalCubo2025,333,1,10.0,Europe/Rome,1,10.0
CubinginCorindaSaturday2024,333,1,10.0,Australia/Brisbane,1,10.0
RepublicCubeOpenBLR2025,555,1,10.0,Asia/Kolkata,d,10.0
RepDominicanaNationals2019,444,1,10.0,America/Santo_Domingo,c,10.0
RepublicCubeOpenBLR2025,666,1,10.0,Asia/Kolkata,d,10.0
CubingAbovetheDinosaurs2023,444,1,10.0,America/Edmonton,d,10.0
SAJAguasdaPrata2024,555,1,10.0,America/Sao_Paulo,c,10.0
RVAutumn2018,333,1,10.0,America/New_York,1,10.0
IbagueOpen2019,444,1,10.0,America/Bogota,d,10.0
BoraBoraBarraSpring2024,555,1,10.0,America/Sao_Paulo,c,10.0
OrangeZest2023,333,1,10.0,Australia/Sydney,1,10.0
CentralWashingtonWinter2020,444,1,10.0,America/Los_Angeles,d,10.0
SAC2022,444,2,10.0,America/Sao_Paulo,2,10.0
HungarianOpen2023,333,1,10.0,Europe/Budapest,1,10.0
ParadiseParkBangkokNxNxN2025,555,2,10.0,Asia/Bangkok,2,10.0
CanadasWildWest2019,333,1,10.0,America/Dawson,1,10.0
RubisianAutumnOpenIasi2025,333,1,10.0,Europe/Bucharest,1,10.0
FrenchChampionship2023,444,2,10.0,Europe/Paris,e,10.0
NayarOpen2023,333,2,10.0,America/Mazatlan,2,10.0
MonctonSpring2024,333,1,10.0,America/Moncton,1,10.0
